iter	Passed	Remaining
1534	5319	167963
1535	5322	167944
1536	5325	167923
1537	5329	167928
1538	5334	167984
1539	5339	168007
1540	5341	167984
1541	5344	167965
1542	5347	167944
1543	5350	167928
1544	5353	167906
1545	5356	167885
1546	5360	167879
1547	5364	167906
1548	5369	167956
1549	5372	167939
1550	5375	167918
1551	5378	167898
1552	5384	167963
1553	5387	167954
1554	5390	167938
1555	5395	167970
1556	5399	167989
1557	5403	167996
1558	5406	167974
1559	5409	167956
1560	5412	167939
1561	5414	167918
1562	5417	167897
1563	5420	167877
1564	5424	167870
1565	5428	167891
1566	5433	167939
1567	5436	167923
1568	5439	167900
1569	5442	167886
1570	5445	167873
1571	5448	167855
1572	5451	167835
1573	5454	167824
1574	5459	167852
1575	5464	167890
1576	5467	167882
1577	5470	167862
1578	5473	167847
1579	5476	167828
1580	5479	167811
1581	5482	167793
1582	5485	167774
1583	5489	167801
1584	5493	167810
1585	5498	167836
1586	5501	167816
1587	5504	167796
1588	5507	167778
1589	5510	167762
1590	5513	167743
1591	5515	167724
1592	5519	167710
1593	5523	167736
1594	5527	167750
1595	5531	167756
1596	5534	167733
1597	5537	167712
1598	5539	167693
1599	5543	167676
1600	5546	167659
1601	5548	167640
1602	5552	167637
1603	5556	167663
1604	5561	167705
1605	5564	167686
1606	5568	167681
1607	5571	167668
1608	5574	167652
1609	5577	167630
1610	5580	167610
1611	5583	167593
1612	5587	167618
1613	5591	167633
1614	5595	167637
1615	5598	167619
1616	5601	167601
1617	5604	167581
1618	5607	167561
1619	5610	167540
1620	5613	167524
1621	5617	167540
1622	5621	167560
1623	5626	167591
1624	5629	167577
1625	5632	167558
1626	5635	167538
1627	5638	167522
1628	5641	167502
1629	5643	167482
1630	5647	167475
1631	5651	167502
1632	5656	167546
1633	5659	167528
1634	5663	167520
1635	5665	167498
1636	5668	167481
1637	5671	167460
1638	5674	167440
1639	5677	167423
1640	5682	167454
1641	5686	167467
1642	5690	167489
1643	5693	167469
1644	5696	167448
1645	5699	167430
1646	5702	167412
1647	5705	167394
1648	5708	167375
1649	5711	167376
1650	5716	167403
1651	5721	167445
1652	5724	167428
1653	5727	167412
1654	5730	167395
1655	5733	167377
1656	5736	167358
