ID,Fe,C,Cr,Mn,Si,Ni,Co,Mo,W,Nb,Al,P,Cu,Ti,Ta,Hf,Re,V,B,N,O,S,Zr,Homo,Normal,Temper1,Temper2,Temper3,AGS No.,CT_Temp,CT_CS,CT_RT,CT_EL,CT_RA,CT_MCR,CT_0.1% CS,CT_0.15%CS,CT_0.2% CS,CT_0.25% CS,CT_0.5% CS,CT_1.0% CS,CT_2.0% CS,CT_5.0% CS,CT_TTC,Weighted_AN
9Cr-025,89.139,0.09,8.51,0.45,0.34,0.2,,0.9,,0.076,0.02,0.001,0.026,,,,,0.205,,0.042,,0.001,,0,1050,760,,,9.3,500,340,938.5,24,86,,,,,,,,,,,25.909740000000003
9Cr-025,89.139,0.09,8.51,0.45,0.34,0.2,,0.9,,0.076,0.02,0.001,0.026,,,,,0.205,,0.042,,0.001,,0,1050,760,,,9.3,500,320,2334.1,24,86,,,,,,,,,,,25.909740000000003
9Cr-025,89.139,0.09,8.51,0.45,0.34,0.2,,0.9,,0.076,0.02,0.001,0.026,,,,,0.205,,0.042,,0.001,,0,1050,760,,,9.3,500,300,6165.8,25,87,,,,,,,,,,,25.909740000000003
9Cr-025,89.139,0.09,8.51,0.45,0.34,0.2,,0.9,,0.076,0.02,0.001,0.026,,,,,0.205,,0.042,,0.001,,0,1050,760,,,9.3,500,290,10507.5,22,87,,,,,,,,,,,25.909740000000003
9Cr-025,89.139,0.09,8.51,0.45,0.34,0.2,,0.9,,0.076,0.02,0.001,0.026,,,,,0.205,,0.042,,0.001,,0,1050,760,,,9.3,500,270,40858.8,22,86,,,,,,,,,,,25.909740000000003
9Cr-025,89.139,0.09,8.51,0.45,0.34,0.2,,0.9,,0.076,0.02,0.001,0.026,,,,,0.205,,0.042,,0.001,,0,1050,760,,,9.3,550,260,202,26,89,0.028,,,,,,,,,,25.909740000000003
9Cr-025,89.139,0.09,8.51,0.45,0.34,0.2,,0.9,,0.076,0.02,0.001,0.026,,,,,0.205,,0.042,,0.001,,0,1050,760,,,9.3,550,240,796.8,30,91,0.006,,,,,,,,,,25.909740000000003
9Cr-025,89.139,0.09,8.51,0.45,0.34,0.2,,0.9,,0.076,0.02,0.001,0.026,,,,,0.205,,0.042,,0.001,,0,1050,760,,,9.3,550,220,3487.6,35,91,0.0011,,,,,,,,,,25.909740000000003
9Cr-025,89.139,0.09,8.51,0.45,0.34,0.2,,0.9,,0.076,0.02,0.001,0.026,,,,,0.205,,0.042,,0.001,,0,1050,760,,,9.3,550,200,13640.8,23,89,0.00019,,,,,,,,,,25.909740000000003
9Cr-025,89.139,0.09,8.51,0.45,0.34,0.2,,0.9,,0.076,0.02,0.001,0.026,,,,,0.205,,0.042,,0.001,,0,1050,760,,,9.3,550,180,40142.3,22,85,4.6e-05,,,,,,,,,,25.909740000000003
9Cr-025,89.139,0.09,8.51,0.45,0.34,0.2,,0.9,,0.076,0.02,0.001,0.026,,,,,0.205,,0.042,,0.001,,0,1050,760,,,9.3,550,170,68755.1,26,83,2.5e-05,,,,,,,,,,25.909740000000003
9Cr-025,89.139,0.09,8.51,0.45,0.34,0.2,,0.9,,0.076,0.02,0.001,0.026,,,,,0.205,,0.042,,0.001,,0,1050,760,,,9.3,550,160,108407.8,20,82,1.6e-05,,,,,,,,,,25.909740000000003
9Cr-025,89.139,0.09,8.51,0.45,0.34,0.2,,0.9,,0.076,0.02,0.001,0.026,,,,,0.205,,0.042,,0.001,,0,1050,760,,,9.3,575,160,12491.5,20,79,0.0002,,,,,,,,,,25.909740000000003
9Cr-025,89.139,0.09,8.51,0.45,0.34,0.2,,0.9,,0.076,0.02,0.001,0.026,,,,,0.205,,0.042,,0.001,,0,1050,760,,,9.3,575,150,21804.2,20,84,7.7e-05,,,,,,,,,,25.909740000000003
9Cr-025,89.139,0.09,8.51,0.45,0.34,0.2,,0.9,,0.076,0.02,0.001,0.026,,,,,0.205,,0.042,,0.001,,0,1050,760,,,9.3,600,160,779.1,35,91,0.0048,,,,,,,,,,25.909740000000003
9Cr-025,89.139,0.09,8.51,0.45,0.34,0.2,,0.9,,0.076,0.02,0.001,0.026,,,,,0.205,,0.042,,0.001,,0,1050,760,,,9.3,600,140,3773.9,24,90,0.00064,,,,,,,,,,25.909740000000003
9Cr-025,89.139,0.09,8.51,0.45,0.34,0.2,,0.9,,0.076,0.02,0.001,0.026,,,,,0.205,,0.042,,0.001,,0,1050,760,,,9.3,600,120,16442.7,21,83,0.00014,,,,,,,,,,25.909740000000003
9Cr-025,89.139,0.09,8.51,0.45,0.34,0.2,,0.9,,0.076,0.02,0.001,0.026,,,,,0.205,,0.042,,0.001,,0,1050,760,,,9.3,600,110,26545.2,16,78,6.4e-05,,,,,,,,,,25.909740000000003
9Cr-025,89.139,0.09,8.51,0.45,0.34,0.2,,0.9,,0.076,0.02,0.001,0.026,,,,,0.205,,0.042,,0.001,,0,1050,760,,,9.3,600,100,46910.5,23,85,2.2e-05,,,,,,,,,,25.909740000000003
9Cr-025,89.139,0.09,8.51,0.45,0.34,0.2,,0.9,,0.076,0.02,0.001,0.026,,,,,0.205,,0.042,,0.001,,0,1050,760,,,9.3,600,80,81882.1,19,85,1.2e-05,,,,,,,,,,25.909740000000003
9Cr-025,89.139,0.09,8.51,0.45,0.34,0.2,,0.9,,0.076,0.02,0.001,0.026,,,,,0.205,,0.042,,0.001,,0,1050,760,,,9.3,625,140,314.1,37,94,0.013,,,,,,,,,,25.909740000000003
9Cr-025,89.139,0.09,8.51,0.45,0.34,0.2,,0.9,,0.076,0.02,0.001,0.026,,,,,0.205,,0.042,,0.001,,0,1050,760,,,9.3,625,120,1657.6,25,85,0.002,,,,,,,,,,25.909740000000003
9Cr-025,89.139,0.09,8.51,0.45,0.34,0.2,,0.9,,0.076,0.02,0.001,0.026,,,,,0.205,,0.042,,0.001,,0,1050,760,,,9.3,625,100,6909.5,31,91,0.00029,,,,,,,,,,25.909740000000003
9Cr-025,89.139,0.09,8.51,0.45,0.34,0.2,,0.9,,0.076,0.02,0.001,0.026,,,,,0.205,,0.042,,0.001,,0,1050,760,,,9.3,625,90,14590.4,26,89,0.00015,,,,,,,,,,25.909740000000003
9Cr-025,89.139,0.09,8.51,0.45,0.34,0.2,,0.9,,0.076,0.02,0.001,0.026,,,,,0.205,,0.042,,0.001,,0,1050,760,,,9.3,625,80,26501.5,20,83,7.2e-05,,,,,,,,,,25.909740000000003
9Cr-025,89.139,0.09,8.51,0.45,0.34,0.2,,0.9,,0.076,0.02,0.001,0.026,,,,,0.205,,0.042,,0.001,,0,1050,760,,,9.3,625,70,41856.2,22,79,3.8e-05,,,,,,,,,,25.909740000000003
9Cr-025,89.139,0.09,8.51,0.45,0.34,0.2,,0.9,,0.076,0.02,0.001,0.026,,,,,0.205,,0.042,,0.001,,0,1050,760,,,9.3,650,110,325.7,35,95,,,,,,,,,,,25.909740000000003
9Cr-025,89.139,0.09,8.51,0.45,0.34,0.2,,0.9,,0.076,0.02,0.001,0.026,,,,,0.205,,0.042,,0.001,,0,1050,760,,,9.3,650,100,831.1,26,92,,,,,,,,,,,25.909740000000003
9Cr-025,89.139,0.09,8.51,0.45,0.34,0.2,,0.9,,0.076,0.02,0.001,0.026,,,,,0.205,,0.042,,0.001,,0,1050,760,,,9.3,650,80,6053.2,24,86,,,,,,,,,,,25.909740000000003
9Cr-025,89.139,0.09,8.51,0.45,0.34,0.2,,0.9,,0.076,0.02,0.001,0.026,,,,,0.205,,0.042,,0.001,,0,1050,760,,,9.3,650,70,13031.9,19,77,,,,,,,,,,,25.909740000000003
9Cr-025,89.139,0.09,8.51,0.45,0.34,0.2,,0.9,,0.076,0.02,0.001,0.026,,,,,0.205,,0.042,,0.001,,0,1050,760,,,9.3,650,60,27727.9,13,36,,,,,,,,,,,25.909740000000003
9Cr-025,89.139,0.09,8.51,0.45,0.34,0.2,,0.9,,0.076,0.02,0.001,0.026,,,,,0.205,,0.042,,0.001,,0,1050,760,,,9.3,650,50,50756.4,10,51,,,,,,,,,,,25.909740000000003
9Cr-025,89.139,0.09,8.51,0.45,0.34,0.2,,0.9,,0.076,0.02,0.001,0.026,,,,,0.205,,0.042,,0.001,,0,1050,760,,,9.3,650,40,67429,25,75,2.2e-05,,,,,,,,,,25.909740000000003
9Cr-025,89.139,0.09,8.51,0.45,0.34,0.2,,0.9,,0.076,0.02,0.001,0.026,,,,,0.205,,0.042,,0.001,,0,1050,760,,,9.3,650,35,76251.4,61,92,1.5e-05,,,,,,,,,,25.909740000000003
9Cr-025,89.139,0.09,8.51,0.45,0.34,0.2,,0.9,,0.076,0.02,0.001,0.026,,,,,0.205,,0.042,,0.001,,0,1050,760,,,9.3,700,60,413,28,93,,,,,,,,,,,25.909740000000003
9Cr-025,89.139,0.09,8.51,0.45,0.34,0.2,,0.9,,0.076,0.02,0.001,0.026,,,,,0.205,,0.042,,0.001,,0,1050,760,,,9.3,700,50,1255,38,88,,,,,,,,,,,25.909740000000003
9Cr-025,89.139,0.09,8.51,0.45,0.34,0.2,,0.9,,0.076,0.02,0.001,0.026,,,,,0.205,,0.042,,0.001,,0,1050,760,,,9.3,700,40,3129.9,24,81,,,,,,,,,,,25.909740000000003
9Cr-025,89.139,0.09,8.51,0.45,0.34,0.2,,0.9,,0.076,0.02,0.001,0.026,,,,,0.205,,0.042,,0.001,,0,1050,760,,,9.3,700,30,7681.4,45,85,,,,,,,,,,,25.909740000000003
9Cr-026,89.01,0.09,8.7,0.35,0.29,0.28,,0.9,,0.072,0.001,0.009,0.032,,,,,0.22,,0.044,,0.002,,0,1050,765,,,10.2,500,340,600.3,26,85,,,,,,,,,,,25.91478
9Cr-026,89.01,0.09,8.7,0.35,0.29,0.28,,0.9,,0.072,0.001,0.009,0.032,,,,,0.22,,0.044,,0.002,,0,1050,765,,,10.2,500,320,1295.9,26,86,,,,,,,,,,,25.91478
9Cr-026,89.01,0.09,8.7,0.35,0.29,0.28,,0.9,,0.072,0.001,0.009,0.032,,,,,0.22,,0.044,,0.002,,0,1050,765,,,10.2,500,300,4864.1,26,87,,,,,,,,,,,25.91478
9Cr-026,89.01,0.09,8.7,0.35,0.29,0.28,,0.9,,0.072,0.001,0.009,0.032,,,,,0.22,,0.044,,0.002,,0,1050,765,,,10.2,500,290,10830.7,24,86,,,,,,,,,,,25.91478
9Cr-026,89.01,0.09,8.7,0.35,0.29,0.28,,0.9,,0.072,0.001,0.009,0.032,,,,,0.22,,0.044,,0.002,,0,1050,765,,,10.2,500,270,62475,21,84,,,,,,,,,,,25.91478
9Cr-026,89.01,0.09,8.7,0.35,0.29,0.28,,0.9,,0.072,0.001,0.009,0.032,,,,,0.22,,0.044,,0.002,,0,1050,765,,,10.2,550,240,667.3,28,89,0.0073,,,,,,,,,,25.91478
9Cr-026,89.01,0.09,8.7,0.35,0.29,0.28,,0.9,,0.072,0.001,0.009,0.032,,,,,0.22,,0.044,,0.002,,0,1050,765,,,10.2,550,220,3724.3,30,89,0.0011,,,,,,,,,,25.91478
9Cr-026,89.01,0.09,8.7,0.35,0.29,0.28,,0.9,,0.072,0.001,0.009,0.032,,,,,0.22,,0.044,,0.002,,0,1050,765,,,10.2,550,200,14530,28,89,0.00018,,,,,,,,,,25.91478
9Cr-026,89.01,0.09,8.7,0.35,0.29,0.28,,0.9,,0.072,0.001,0.009,0.032,,,,,0.22,,0.044,,0.002,,0,1050,765,,,10.2,550,180,40320.2,20,85,3.7e-05,,,,,,,,,,25.91478
9Cr-026,89.01,0.09,8.7,0.35,0.29,0.28,,0.9,,0.072,0.001,0.009,0.032,,,,,0.22,,0.044,,0.002,,0,1050,765,,,10.2,550,170,61209.2,20,84,2.2e-05,,,,,,,,,,25.91478
9Cr-026,89.01,0.09,8.7,0.35,0.29,0.28,,0.9,,0.072,0.001,0.009,0.032,,,,,0.22,,0.044,,0.002,,0,1050,765,,,10.2,550,160,81031.1,29,88,1.6e-05,,,,,,,,,,25.91478
9Cr-026,89.01,0.09,8.7,0.35,0.29,0.28,,0.9,,0.072,0.001,0.009,0.032,,,,,0.22,,0.044,,0.002,,0,1050,765,,,10.2,575,200,1072,26,89,0.0038,,,,,,,,,,25.91478
9Cr-026,89.01,0.09,8.7,0.35,0.29,0.28,,0.9,,0.072,0.001,0.009,0.032,,,,,0.22,,0.044,,0.002,,0,1050,765,,,10.2,575,180,3323.8,27,90,0.00095,,,,,,,,,,25.91478
9Cr-026,89.01,0.09,8.7,0.35,0.29,0.28,,0.9,,0.072,0.001,0.009,0.032,,,,,0.22,,0.044,,0.002,,0,1050,765,,,10.2,575,160,12565.4,33,90,0.00015,,,,,,,,,,25.91478
9Cr-026,89.01,0.09,8.7,0.35,0.29,0.28,,0.9,,0.072,0.001,0.009,0.032,,,,,0.22,,0.044,,0.002,,0,1050,765,,,10.2,575,150,18439.8,29,89,8.4e-05,,,,,,,,,,25.91478
9Cr-026,89.01,0.09,8.7,0.35,0.29,0.28,,0.9,,0.072,0.001,0.009,0.032,,,,,0.22,,0.044,,0.002,,0,1050,765,,,10.2,575,140,27705.6,33,89,5.7e-05,,,,,,,,,,25.91478
9Cr-026,89.01,0.09,8.7,0.35,0.29,0.28,,0.9,,0.072,0.001,0.009,0.032,,,,,0.22,,0.044,,0.002,,0,1050,765,,,10.2,575,130,42021.1,34,89,3.4e-05,,,,,,,,,,25.91478
9Cr-026,89.01,0.09,8.7,0.35,0.29,0.28,,0.9,,0.072,0.001,0.009,0.032,,,,,0.22,,0.044,,0.002,,0,1050,765,,,10.2,575,120,60817.5,21,85,2e-05,,,,,,,,,,25.91478
9Cr-026,89.01,0.09,8.7,0.35,0.29,0.28,,0.9,,0.072,0.001,0.009,0.032,,,,,0.22,,0.044,,0.002,,0,1050,765,,,10.2,600,200,40.4,32,92,0.14,,,,,,,,,,25.91478
9Cr-026,89.01,0.09,8.7,0.35,0.29,0.28,,0.9,,0.072,0.001,0.009,0.032,,,,,0.22,,0.044,,0.002,,0,1050,765,,,10.2,600,160,971.2,41,93,0.0042,,,,,,,,,,25.91478
9Cr-026,89.01,0.09,8.7,0.35,0.29,0.28,,0.9,,0.072,0.001,0.009,0.032,,,,,0.22,,0.044,,0.002,,0,1050,765,,,10.2,600,140,3414.7,28,90,0.00077,,,,,,,,,,25.91478
9Cr-026,89.01,0.09,8.7,0.35,0.29,0.28,,0.9,,0.072,0.001,0.009,0.032,,,,,0.22,,0.044,,0.002,,0,1050,765,,,10.2,600,120,12858.6,30,88,0.00015,,,,,,,,,,25.91478
9Cr-026,89.01,0.09,8.7,0.35,0.29,0.28,,0.9,,0.072,0.001,0.009,0.032,,,,,0.22,,0.044,,0.002,,0,1050,765,,,10.2,600,110,21206.3,26,88,8.1e-05,,,,,,,,,,25.91478
9Cr-026,89.01,0.09,8.7,0.35,0.29,0.28,,0.9,,0.072,0.001,0.009,0.032,,,,,0.22,,0.044,,0.002,,0,1050,765,,,10.2,600,100,34141,22,86,4e-05,,,,,,,,,,25.91478
9Cr-026,89.01,0.09,8.7,0.35,0.29,0.28,,0.9,,0.072,0.001,0.009,0.032,,,,,0.22,,0.044,,0.002,,0,1050,765,,,10.2,600,80,69207.4,22,83,1.3e-05,,,,,,,,,,25.91478
9Cr-026,89.01,0.09,8.7,0.35,0.29,0.28,,0.9,,0.072,0.001,0.009,0.032,,,,,0.22,,0.044,,0.002,,0,1050,765,,,10.2,600,70,80736.8,33,92,8.1e-06,,,,,,,,,,25.91478
9Cr-026,89.01,0.09,8.7,0.35,0.29,0.28,,0.9,,0.072,0.001,0.009,0.032,,,,,0.22,,0.044,,0.002,,0,1050,765,,,10.2,600,70,87364.7,42,94,9.6e-06,,,,,,,,,,25.91478
9Cr-026,89.01,0.09,8.7,0.35,0.29,0.28,,0.9,,0.072,0.001,0.009,0.032,,,,,0.22,,0.044,,0.002,,0,1050,765,,,10.2,625,140,263.3,39,93,0.015,,,,,,,,,,25.91478
9Cr-026,89.01,0.09,8.7,0.35,0.29,0.28,,0.9,,0.072,0.001,0.009,0.032,,,,,0.22,,0.044,,0.002,,0,1050,765,,,10.2,625,120,1040.8,39,93,0.0035,,,,,,,,,,25.91478
9Cr-026,89.01,0.09,8.7,0.35,0.29,0.28,,0.9,,0.072,0.001,0.009,0.032,,,,,0.22,,0.044,,0.002,,0,1050,765,,,10.2,625,100,6090.5,37,91,0.00045,,,,,,,,,,25.91478
9Cr-026,89.01,0.09,8.7,0.35,0.29,0.28,,0.9,,0.072,0.001,0.009,0.032,,,,,0.22,,0.044,,0.002,,0,1050,765,,,10.2,625,90,13923.2,34,91,0.00017,,,,,,,,,,25.91478
9Cr-026,89.01,0.09,8.7,0.35,0.29,0.28,,0.9,,0.072,0.001,0.009,0.032,,,,,0.22,,0.044,,0.002,,0,1050,765,,,10.2,625,80,24077.5,28,91,6.4e-05,,,,,,,,,,25.91478
9Cr-026,89.01,0.09,8.7,0.35,0.29,0.28,,0.9,,0.072,0.001,0.009,0.032,,,,,0.22,,0.044,,0.002,,0,1050,765,,,10.2,625,70,31703.7,40,92,4.4e-05,,,,,,,,,,25.91478
9Cr-026,89.01,0.09,8.7,0.35,0.29,0.28,,0.9,,0.072,0.001,0.009,0.032,,,,,0.22,,0.044,,0.002,,0,1050,765,,,10.2,625,60,49086.3,19,76,2.8e-05,,,,,,,,,,25.91478
9Cr-026,89.01,0.09,8.7,0.35,0.29,0.28,,0.9,,0.072,0.001,0.009,0.032,,,,,0.22,,0.044,,0.002,,0,1050,765,,,10.2,650,110,237.6,37,94,,,,,,,,,,,25.91478
9Cr-026,89.01,0.09,8.7,0.35,0.29,0.28,,0.9,,0.072,0.001,0.009,0.032,,,,,0.22,,0.044,,0.002,,0,1050,765,,,10.2,650,110,248.5,35,94,0.014,,,,,,,,,,25.91478
9Cr-026,89.01,0.09,8.7,0.35,0.29,0.28,,0.9,,0.072,0.001,0.009,0.032,,,,,0.22,,0.044,,0.002,,0,1050,765,,,10.2,650,100,727.8,38,94,,,,,,,,,,,25.91478
9Cr-026,89.01,0.09,8.7,0.35,0.29,0.28,,0.9,,0.072,0.001,0.009,0.032,,,,,0.22,,0.044,,0.002,,0,1050,765,,,10.2,650,80,5409.5,32,89,,,,,,,,,,,25.91478
9Cr-026,89.01,0.09,8.7,0.35,0.29,0.28,,0.9,,0.072,0.001,0.009,0.032,,,,,0.22,,0.044,,0.002,,0,1050,765,,,10.2,650,70,13008.5,26,81,,,,,,,,,,,25.91478
9Cr-026,89.01,0.09,8.7,0.35,0.29,0.28,,0.9,,0.072,0.001,0.009,0.032,,,,,0.22,,0.044,,0.002,,0,1050,765,,,10.2,650,60,24807.4,30,89,,,,,,,,,,,25.91478
9Cr-026,89.01,0.09,8.7,0.35,0.29,0.28,,0.9,,0.072,0.001,0.009,0.032,,,,,0.22,,0.044,,0.002,,0,1050,765,,,10.2,650,50,41425.2,16,45,,,,,,,,,,,25.91478
9Cr-026,89.01,0.09,8.7,0.35,0.29,0.28,,0.9,,0.072,0.001,0.009,0.032,,,,,0.22,,0.044,,0.002,,0,1050,765,,,10.2,675,80,419.4,59,97,0.0078,,,,,,,,,,25.91478
9Cr-026,89.01,0.09,8.7,0.35,0.29,0.28,,0.9,,0.072,0.001,0.009,0.032,,,,,0.22,,0.044,,0.002,,0,1050,765,,,10.2,675,70,1251.9,37,94,0.0023,,,,,,,,,,25.91478
9Cr-026,89.01,0.09,8.7,0.35,0.29,0.28,,0.9,,0.072,0.001,0.009,0.032,,,,,0.22,,0.044,,0.002,,0,1050,765,,,10.2,675,60,3045.2,57,93,0.00098,,,,,,,,,,25.91478
9Cr-026,89.01,0.09,8.7,0.35,0.29,0.28,,0.9,,0.072,0.001,0.009,0.032,,,,,0.22,,0.044,,0.002,,0,1050,765,,,10.2,675,50,10081.8,28,88,0.00031,,,,,,,,,,25.91478
9Cr-026,89.01,0.09,8.7,0.35,0.29,0.28,,0.9,,0.072,0.001,0.009,0.032,,,,,0.22,,0.044,,0.002,,0,1050,765,,,10.2,675,40,32018.6,20,59,6.8e-05,,,,,,,,,,25.91478
9Cr-026,89.01,0.09,8.7,0.35,0.29,0.28,,0.9,,0.072,0.001,0.009,0.032,,,,,0.22,,0.044,,0.002,,0,1050,765,,,10.2,700,60,447.5,35,93,0.0087,,,,,,,,,,25.91478
9Cr-026,89.01,0.09,8.7,0.35,0.29,0.28,,0.9,,0.072,0.001,0.009,0.032,,,,,0.22,,0.044,,0.002,,0,1050,765,,,10.2,700,60,364.6,33,94,,,,,,,,,,,25.91478
9Cr-026,89.01,0.09,8.7,0.35,0.29,0.28,,0.9,,0.072,0.001,0.009,0.032,,,,,0.22,,0.044,,0.002,,0,1050,765,,,10.2,700,50,1338.3,45,93,,,,,,,,,,,25.91478
9Cr-026,89.01,0.09,8.7,0.35,0.29,0.28,,0.9,,0.072,0.001,0.009,0.032,,,,,0.22,,0.044,,0.002,,0,1050,765,,,10.2,700,40,4065.3,35,92,,,,,,,,,,,25.91478
9Cr-026,89.01,0.09,8.7,0.35,0.29,0.28,,0.9,,0.072,0.001,0.009,0.032,,,,,0.22,,0.044,,0.002,,0,1050,765,,,10.2,700,30,14106.5,30,77,,,,,,,,,,,25.91478
9Cr-026,89.01,0.09,8.7,0.35,0.29,0.28,,0.9,,0.072,0.001,0.009,0.032,,,,,0.22,,0.044,,0.002,,0,1050,765,,,10.2,725,40,728.5,40,94,0.0068,,,,,,,,,,25.91478
9Cr-027,89.482,0.1,8.41,0.41,0.29,0.1,,0.9,,0.048,0.016,0.01,,,,,,0.185,,0.048,,0.001,,0,1050,780,,,10.2,500,360,127.7,29,83,0.03,,,,,,,,,,25.908150000000003
9Cr-027,89.482,0.1,8.41,0.41,0.29,0.1,,0.9,,0.048,0.016,0.01,,,,,,0.185,,0.048,,0.001,,0,1050,780,,,10.2,500,340,335.9,26,84,0.011,,,,,,,,,,25.908150000000003
9Cr-027,89.482,0.1,8.41,0.41,0.29,0.1,,0.9,,0.048,0.016,0.01,,,,,,0.185,,0.048,,0.001,,0,1050,780,,,10.2,500,320,1125.1,26,86,0.0025,,,,,,,,,,25.908150000000003
9Cr-027,89.482,0.1,8.41,0.41,0.29,0.1,,0.9,,0.048,0.016,0.01,,,,,,0.185,,0.048,,0.001,,0,1050,780,,,10.2,500,300,4275.4,30,86,0.00067,,,,,,,,,,25.908150000000003
9Cr-027,89.482,0.1,8.41,0.41,0.29,0.1,,0.9,,0.048,0.016,0.01,,,,,,0.185,,0.048,,0.001,,0,1050,780,,,10.2,500,290,8528.4,26,86,0.00034,,,,,,,,,,25.908150000000003
9Cr-027,89.482,0.1,8.41,0.41,0.29,0.1,,0.9,,0.048,0.016,0.01,,,,,,0.185,,0.048,,0.001,,0,1050,780,,,10.2,500,270,36376.8,22,84,9.6e-05,,,,,,,,,,25.908150000000003
9Cr-027,89.482,0.1,8.41,0.41,0.29,0.1,,0.9,,0.048,0.016,0.01,,,,,,0.185,,0.048,,0.001,,0,1050,780,,,10.2,550,240,553.3,32,89,0.008,,,,,,,,,,25.908150000000003
9Cr-027,89.482,0.1,8.41,0.41,0.29,0.1,,0.9,,0.048,0.016,0.01,,,,,,0.185,,0.048,,0.001,,0,1050,780,,,10.2,550,220,2328.6,27,88,0.0018,,,,,,,,,,25.908150000000003
9Cr-027,89.482,0.1,8.41,0.41,0.29,0.1,,0.9,,0.048,0.016,0.01,,,,,,0.185,,0.048,,0.001,,0,1050,780,,,10.2,550,200,14063.2,24,84,0.00019,,,,,,,,,,25.908150000000003
9Cr-027,89.482,0.1,8.41,0.41,0.29,0.1,,0.9,,0.048,0.016,0.01,,,,,,0.185,,0.048,,0.001,,0,1050,780,,,10.2,550,180,33713.2,23,81,5.6e-05,,,,,,,,,,25.908150000000003
9Cr-027,89.482,0.1,8.41,0.41,0.29,0.1,,0.9,,0.048,0.016,0.01,,,,,,0.185,,0.048,,0.001,,0,1050,780,,,10.2,575,160,9466.9,25,85,0.00024,,,,,,,,,,25.908150000000003
9Cr-027,89.482,0.1,8.41,0.41,0.29,0.1,,0.9,,0.048,0.016,0.01,,,,,,0.185,,0.048,,0.001,,0,1050,780,,,10.2,575,150,13946.8,20,74,0.00012,,,,,,,,,,25.908150000000003
9Cr-027,89.482,0.1,8.41,0.41,0.29,0.1,,0.9,,0.048,0.016,0.01,,,,,,0.185,,0.048,,0.001,,0,1050,780,,,10.2,575,140,22600.6,25,83,6.5e-05,,,,,,,,,,25.908150000000003
9Cr-027,89.482,0.1,8.41,0.41,0.29,0.1,,0.9,,0.048,0.016,0.01,,,,,,0.185,,0.048,,0.001,,0,1050,780,,,10.2,575,130,33418.4,28,82,4.1e-05,,,,,,,,,,25.908150000000003
9Cr-027,89.482,0.1,8.41,0.41,0.29,0.1,,0.9,,0.048,0.016,0.01,,,,,,0.185,,0.048,,0.001,,0,1050,780,,,10.2,600,160,480,27,88,0.01,,,,,,,,,,25.908150000000003
9Cr-027,89.482,0.1,8.41,0.41,0.29,0.1,,0.9,,0.048,0.016,0.01,,,,,,0.185,,0.048,,0.001,,0,1050,780,,,10.2,600,140,2608.8,35,89,0.0013,,,,,,,,,,25.908150000000003
9Cr-027,89.482,0.1,8.41,0.41,0.29,0.1,,0.9,,0.048,0.016,0.01,,,,,,0.185,,0.048,,0.001,,0,1050,780,,,10.2,600,120,7993,35,87,0.00025,,,,,,,,,,25.908150000000003
9Cr-027,89.482,0.1,8.41,0.41,0.29,0.1,,0.9,,0.048,0.016,0.01,,,,,,0.185,,0.048,,0.001,,0,1050,780,,,10.2,600,110,13918.4,33,86,0.00011,,,,,,,,,,25.908150000000003
9Cr-027,89.482,0.1,8.41,0.41,0.29,0.1,,0.9,,0.048,0.016,0.01,,,,,,0.185,,0.048,,0.001,,0,1050,780,,,10.2,600,100,25556.2,33,86,6.8e-05,,,,,,,,,,25.908150000000003
9Cr-027,89.482,0.1,8.41,0.41,0.29,0.1,,0.9,,0.048,0.016,0.01,,,,,,0.185,,0.048,,0.001,,0,1050,780,,,10.2,600,80,69601.4,23,72,2.8e-05,,,,,,,,,,25.908150000000003
9Cr-027,89.482,0.1,8.41,0.41,0.29,0.1,,0.9,,0.048,0.016,0.01,,,,,,0.185,,0.048,,0.001,,0,1050,780,,,10.2,625,140,144.5,40,92,0.033,,,,,,,,,,25.908150000000003
9Cr-027,89.482,0.1,8.41,0.41,0.29,0.1,,0.9,,0.048,0.016,0.01,,,,,,0.185,,0.048,,0.001,,0,1050,780,,,10.2,625,120,619.9,30,88,0.005,,,,,,,,,,25.908150000000003
9Cr-027,89.482,0.1,8.41,0.41,0.29,0.1,,0.9,,0.048,0.016,0.01,,,,,,0.185,,0.048,,0.001,,0,1050,780,,,10.2,625,100,3665.1,34,86,0.00084,,,,,,,,,,25.908150000000003
9Cr-027,89.482,0.1,8.41,0.41,0.29,0.1,,0.9,,0.048,0.016,0.01,,,,,,0.185,,0.048,,0.001,,0,1050,780,,,10.2,625,90,7667.7,31,82,0.00035,,,,,,,,,,25.908150000000003
9Cr-027,89.482,0.1,8.41,0.41,0.29,0.1,,0.9,,0.048,0.016,0.01,,,,,,0.185,,0.048,,0.001,,0,1050,780,,,10.2,650,110,195.8,45,91,0.023,,,,,,,,,,25.908150000000003
9Cr-027,89.482,0.1,8.41,0.41,0.29,0.1,,0.9,,0.048,0.016,0.01,,,,,,0.185,,0.048,,0.001,,0,1050,780,,,10.2,650,100,391.7,47,91,0.0087,,,,,,,,,,25.908150000000003
9Cr-027,89.482,0.1,8.41,0.41,0.29,0.1,,0.9,,0.048,0.016,0.01,,,,,,0.185,,0.048,,0.001,,0,1050,780,,,10.2,650,80,2175.2,52,89,0.0013,,,,,,,,,,25.908150000000003
